"imageid","lunar_phase","temperature_f","tmstamp","x_coord","y_coord","num_markings"
"SPIGa2013b_001519","waxinggib",29,"2013:04:20 18:00:00",NA,NA,NA
"SPIGa2013b_001520","waxinggib",29,"2013:04:20 19:00:00",NA,NA,NA
"SPIGa2013b_001521","waxinggib",29,"2013:04:20 20:00:00",NA,NA,NA
"SPIGa2013b_001522","waxinggib",30,"2013:04:20 21:00:00",NA,NA,NA
"SPIGa2013b_001523","waxinggib",30,"2013:04:21 07:00:00",NA,NA,NA
"SPIGa2013b_001524","waxinggib",30,"2013:04:21 08:00:00",NA,NA,NA
"SPIGa2013b_001525","waxinggib",30,"2013:04:21 09:00:00",NA,NA,NA
"SPIGa2013b_001526","waxinggib",30,"2013:04:21 10:00:00",NA,NA,NA
"SPIGa2013b_001527","waxinggib",31,"2013:04:21 11:00:00",NA,NA,NA
"SPIGa2013b_001528","waxinggib",32,"2013:04:21 12:00:00",NA,NA,NA
"SPIGa2013b_001529","waxinggib",34,"2013:04:21 13:00:00",NA,NA,NA
"SPIGa2013b_001530","waxinggib",31,"2013:04:21 14:00:00",NA,NA,NA
"SPIGa2013b_001531","waxinggib",30,"2013:04:21 15:00:00",NA,NA,NA
"SPIGa2013b_001532","waxinggib",28,"2013:04:21 16:00:00",NA,NA,NA
"SPIGa2013b_001533","waxinggib",28,"2013:04:21 17:00:00",NA,NA,NA
"SPIGa2013b_001534","waxinggib",26,"2013:04:21 18:00:00",NA,NA,NA
"SPIGa2013b_001535","waxinggib",26,"2013:04:21 19:00:00",NA,NA,NA
"SPIGa2013b_001536","waxinggib",26,"2013:04:21 20:00:00",NA,NA,NA
"SPIGa2013b_001537","waxinggib",26,"2013:04:21 21:00:00",NA,NA,NA
"SPIGa2013b_001538","waxinggib",24,"2013:04:22 07:00:00",NA,NA,NA
"SPIGa2013b_001539","waxinggib",24,"2013:04:22 08:00:00",NA,NA,NA
"SPIGa2013b_001540","waxinggib",24,"2013:04:22 09:00:00",NA,NA,NA
"SPIGa2013b_001541","waxinggib",25,"2013:04:22 10:00:00",NA,NA,NA
"SPIGa2013b_001542","waxinggib",28,"2013:04:22 11:00:00",NA,NA,NA
"SPIGa2013b_001543","waxinggib",28,"2013:04:22 12:00:00",NA,NA,NA
"SPIGa2013b_001544","waxinggib",28,"2013:04:22 13:00:00",NA,NA,NA
"SPIGa2013b_001545","waxinggib",28,"2013:04:22 14:00:00",NA,NA,NA
"SPIGa2013b_001546","waxinggib",28,"2013:04:22 15:00:00",NA,NA,NA
"SPIGa2013b_001547","waxinggib",26,"2013:04:22 16:00:00",NA,NA,NA
"SPIGa2013b_001548","waxinggib",24,"2013:04:22 17:00:00",NA,NA,NA
"SPIGa2013b_001549","waxinggib",23,"2013:04:22 18:00:00",NA,NA,NA
"SPIGa2013b_001550","waxinggib",22,"2013:04:22 19:00:00",NA,NA,NA
"SPIGa2013b_001551","waxinggib",22,"2013:04:22 20:00:00",NA,NA,NA
"SPIGa2013b_001552","waxinggib",23,"2013:04:22 21:00:00",NA,NA,NA
"SPIGa2013b_001553","waxinggib",24,"2013:04:23 07:00:00",NA,NA,NA
"SPIGa2013b_001554","waxinggib",25,"2013:04:23 08:00:00",NA,NA,NA
"SPIGa2013b_001555","waxinggib",26,"2013:04:23 09:00:00",NA,NA,NA
"SPIGa2013b_001556","waxinggib",26,"2013:04:23 10:00:00",NA,NA,NA
"SPIGa2013b_001557","waxinggib",27,"2013:04:23 11:00:00",NA,NA,NA
"SPIGa2013b_001558","waxinggib",28,"2013:04:23 12:00:00",NA,NA,NA
"SPIGa2013b_001559","waxinggib",30,"2013:04:23 13:00:00",NA,NA,NA
"SPIGa2013b_001560","waxinggib",30,"2013:04:23 14:00:00",NA,NA,NA
"SPIGa2013b_001561","waxinggib",30,"2013:04:23 15:00:00",NA,NA,NA
"SPIGa2013b_001562","waxinggib",29,"2013:04:23 16:00:00",NA,NA,NA
"SPIGa2013b_001563","waxinggib",28,"2013:04:23 17:00:00",NA,NA,NA
"SPIGa2013b_001564","waxinggib",28,"2013:04:23 18:00:00",NA,NA,NA
"SPIGa2013b_001565","waxinggib",27,"2013:04:23 19:00:00",NA,NA,NA
"SPIGa2013b_001566","waxinggib",27,"2013:04:23 20:00:00",NA,NA,NA
"SPIGa2013b_001567","waxinggib",28,"2013:04:23 21:00:00",NA,NA,NA
"SPIGa2013b_001568","full",28,"2013:04:24 07:00:00",NA,NA,NA
"SPIGa2013b_001569","full",29,"2013:04:24 08:00:00",NA,NA,NA
"SPIGa2013b_001570","full",28,"2013:04:24 09:00:00",NA,NA,NA
"SPIGa2013b_001571","full",28,"2013:04:24 10:00:00",NA,NA,NA
"SPIGa2013b_001572","full",31,"2013:04:24 11:00:00",NA,NA,NA
"SPIGa2013b_001573","full",30,"2013:04:24 12:00:00",NA,NA,NA
"SPIGa2013b_001574","full",30,"2013:04:24 13:00:00",NA,NA,NA
"SPIGa2013b_001575","full",31,"2013:04:24 14:00:00",NA,NA,NA
"SPIGa2013b_001576","full",31,"2013:04:24 15:00:00",NA,NA,NA
"SPIGa2013b_001577","full",29,"2013:04:24 16:00:00",NA,NA,NA
"SPIGa2013b_001578","full",28,"2013:04:24 17:00:00",NA,NA,NA
"SPIGa2013b_001579","full",28,"2013:04:24 18:00:00",NA,NA,NA
"SPIGa2013b_001580","full",28,"2013:04:24 19:00:00",NA,NA,NA
"SPIGa2013b_001581","full",27,"2013:04:24 20:00:00",NA,NA,NA
"SPIGa2013b_001582","full",27,"2013:04:24 21:00:00",NA,NA,NA
"SPIGa2013b_001583","full",28,"2013:04:25 07:00:00",NA,NA,NA
"SPIGa2013b_001584","full",28,"2013:04:25 08:00:00",NA,NA,NA
"SPIGa2013b_001585","full",28,"2013:04:25 09:00:00",NA,NA,NA
"SPIGa2013b_001586","full",28,"2013:04:25 10:00:00",NA,NA,NA
"SPIGa2013b_001587","full",32,"2013:04:25 11:00:00",NA,NA,NA
"SPIGa2013b_001588","full",32,"2013:04:25 12:00:00",NA,NA,NA
"SPIGa2013b_001589","full",33,"2013:04:25 13:00:00",NA,NA,NA
"SPIGa2013b_001590","full",34,"2013:04:25 14:00:00",NA,NA,NA
"SPIGa2013b_001591","full",35,"2013:04:25 15:00:00",NA,NA,NA
"SPIGa2013b_001592","full",32,"2013:04:25 16:00:00",NA,NA,NA
"SPIGa2013b_001593","full",32,"2013:04:25 17:00:00",NA,NA,NA
"SPIGa2013b_001594","full",31,"2013:04:25 18:00:00",NA,NA,NA
"SPIGa2013b_001595","full",31,"2013:04:25 19:00:00",NA,NA,NA
"SPIGa2013b_001596","full",31,"2013:04:25 20:00:00",NA,NA,NA
"SPIGa2013b_001597","full",30,"2013:04:25 21:00:00",NA,NA,NA
"SPIGa2013b_001598","full",26,"2013:04:26 07:00:00",NA,NA,NA
"SPIGa2013b_001599","full",26,"2013:04:26 08:00:00",NA,NA,NA
"SPIGa2013b_001600","full",26,"2013:04:26 09:00:00",NA,NA,NA
"SPIGa2013b_001601","full",26,"2013:04:26 10:00:00",NA,NA,NA
"SPIGa2013b_001602","full",26,"2013:04:26 11:00:00",NA,NA,NA
"SPIGa2013b_001603","full",25,"2013:04:26 12:00:00",NA,NA,NA
"SPIGa2013b_001604","full",26,"2013:04:26 13:00:00",NA,NA,NA
"SPIGa2013b_001605","full",26,"2013:04:26 14:00:00",NA,NA,NA
"SPIGa2013b_001606","full",26,"2013:04:26 15:00:00",NA,NA,NA
"SPIGa2013b_001607","full",28,"2013:04:26 16:00:00",NA,NA,NA
"SPIGa2013b_001608","full",28,"2013:04:26 17:00:00",NA,NA,NA
"SPIGa2013b_001609","full",29,"2013:04:26 18:00:00",NA,NA,NA
"SPIGa2013b_001610","full",29,"2013:04:26 19:00:00",NA,NA,NA
"SPIGa2013b_001611","full",30,"2013:04:26 20:00:00",NA,NA,NA
"SPIGa2013b_001612","full",30,"2013:04:26 21:00:00",NA,NA,NA
"SPIGa2013b_001613","waninggib",28,"2013:04:27 07:00:00",NA,NA,NA
"SPIGa2013b_001614","waninggib",29,"2013:04:27 08:00:00",NA,NA,NA
"SPIGa2013b_001615","waninggib",29,"2013:04:27 09:00:00",NA,NA,NA
"SPIGa2013b_001616","waninggib",29,"2013:04:27 10:00:00",NA,NA,NA
"SPIGa2013b_001617","waninggib",30,"2013:04:27 11:00:00",NA,NA,NA
"SPIGa2013b_001618","waninggib",30,"2013:04:27 12:00:00",NA,NA,NA
"SPIGa2013b_001619","waninggib",30,"2013:04:27 13:00:00",NA,NA,NA
"SPIGa2013b_001620","waninggib",30,"2013:04:27 14:00:00",NA,NA,NA
"SPIGa2013b_001621","waninggib",31,"2013:04:27 15:00:00",NA,NA,NA
"SPIGa2013b_001622","waninggib",29,"2013:04:27 16:00:00",NA,NA,NA
"SPIGa2013b_001623","waninggib",28,"2013:04:27 17:00:00",NA,NA,NA
"SPIGa2013b_001624","waninggib",28,"2013:04:27 18:00:00",NA,NA,NA
"SPIGa2013b_001625","waninggib",28,"2013:04:27 19:00:00",NA,NA,NA
"SPIGa2013b_001626","waninggib",26,"2013:04:27 20:00:00",NA,NA,NA
"SPIGa2013b_001627","waninggib",26,"2013:04:27 21:00:00",NA,NA,NA
"SPIGa2013b_001628","waninggib",29,"2013:04:28 07:00:00",NA,NA,NA
"SPIGa2013b_001629","waninggib",29,"2013:04:28 08:00:00",NA,NA,NA
"SPIGa2013b_001630","waninggib",29,"2013:04:28 09:00:00",NA,NA,NA
"SPIGa2013b_001631","waninggib",30,"2013:04:28 10:00:00",NA,NA,NA
"SPIGa2013b_001632","waninggib",29,"2013:04:28 11:00:00",NA,NA,NA
"SPIGa2013b_001633","waninggib",31,"2013:04:28 12:00:00",NA,NA,NA
"SPIGa2013b_001634","waninggib",31,"2013:04:28 13:00:00",NA,NA,NA
"SPIGa2013b_001635","waninggib",32,"2013:04:28 14:00:00",NA,NA,NA
"SPIGa2013b_001636","waninggib",32,"2013:04:28 15:00:00",NA,NA,NA
"SPIGa2013b_001637","waninggib",33,"2013:04:28 16:00:00",NA,NA,NA
"SPIGa2013b_001638","waninggib",33,"2013:04:28 17:00:00",NA,NA,NA
"SPIGa2013b_001639","waninggib",33,"2013:04:28 18:00:00",NA,NA,NA
"SPIGa2013b_001640","waninggib",34,"2013:04:28 19:00:00",NA,NA,NA
"SPIGa2013b_001641","waninggib",34,"2013:04:28 20:00:00",NA,NA,NA
"SPIGa2013b_001642","waninggib",33,"2013:04:28 21:00:00",NA,NA,NA
"SPIGa2013b_001643","waninggib",32,"2013:04:29 07:00:00",NA,NA,NA
"SPIGa2013b_001644","waninggib",32,"2013:04:29 08:00:00",NA,NA,NA
"SPIGa2013b_001645","waninggib",32,"2013:04:29 09:00:00",NA,NA,NA
"SPIGa2013b_001646","waninggib",32,"2013:04:29 10:00:00",NA,NA,NA
"SPIGa2013b_001647","waninggib",32,"2013:04:29 11:00:00",NA,NA,NA
"SPIGa2013b_001648","waninggib",32,"2013:04:29 12:00:00",NA,NA,NA
"SPIGa2013b_001649","waninggib",33,"2013:04:29 13:00:00",NA,NA,NA
"SPIGa2013b_001650","waninggib",33,"2013:04:29 14:00:00",NA,NA,NA
"SPIGa2013b_001651","waninggib",32,"2013:04:29 15:00:00",NA,NA,NA
"SPIGa2013b_001652","waninggib",33,"2013:04:29 16:00:00",NA,NA,NA
"SPIGa2013b_001653","waninggib",31,"2013:04:29 17:00:00",NA,NA,NA
"SPIGa2013b_001654","waninggib",30,"2013:04:29 18:00:00",NA,NA,NA
"SPIGa2013b_001655","waninggib",30,"2013:04:29 19:00:00",NA,NA,NA
"SPIGa2013b_001656","waninggib",30,"2013:04:29 20:00:00",NA,NA,NA
"SPIGa2013b_001657","waninggib",30,"2013:04:29 21:00:00",NA,NA,NA
"SPIGa2013b_001658","waninggib",31,"2013:04:30 07:00:00",NA,NA,NA
"SPIGa2013b_001659","waninggib",30,"2013:04:30 08:00:00",NA,NA,NA
"SPIGa2013b_001660","waninggib",29,"2013:04:30 09:00:00",NA,NA,NA
"SPIGa2013b_001661","waninggib",30,"2013:04:30 10:00:00",NA,NA,NA
"SPIGa2013b_001662","waninggib",32,"2013:04:30 11:00:00",NA,NA,NA
"SPIGa2013b_001663","waninggib",32,"2013:04:30 12:00:00",NA,NA,NA
"SPIGa2013b_001664","waninggib",31,"2013:04:30 13:00:00",NA,NA,NA
"SPIGa2013b_001665","waninggib",32,"2013:04:30 14:00:00",NA,NA,NA
"SPIGa2013b_001666","waninggib",31,"2013:04:30 15:00:00",NA,NA,NA
"SPIGa2013b_001667","waninggib",31,"2013:04:30 16:00:00",NA,NA,NA
"SPIGa2013b_001668","waninggib",30,"2013:04:30 17:00:00",NA,NA,NA
"SPIGa2013b_001669","waninggib",30,"2013:04:30 18:00:00",NA,NA,NA
"SPIGa2013b_001670","waninggib",29,"2013:04:30 19:00:00",NA,NA,NA
"SPIGa2013b_001671","waninggib",29,"2013:04:30 20:00:00",NA,NA,NA
"SPIGa2013b_001672","waninggib",29,"2013:04:30 21:00:00",NA,NA,NA
"SPIGa2013b_001673","lastq",28,"2013:05:01 07:00:00",NA,NA,NA
"SPIGa2013b_001674","lastq",27,"2013:05:01 08:00:00",NA,NA,NA
"SPIGa2013b_001675","lastq",27,"2013:05:01 09:00:00",NA,NA,NA
"SPIGa2013b_001676","lastq",27,"2013:05:01 10:00:00",NA,NA,NA
"SPIGa2013b_001677","lastq",27,"2013:05:01 11:00:00",NA,NA,NA
"SPIGa2013b_001678","lastq",28,"2013:05:01 12:00:00",NA,NA,NA
"SPIGa2013b_001679","lastq",28,"2013:05:01 13:00:00",NA,NA,NA
"SPIGa2013b_001680","lastq",28,"2013:05:01 14:00:00",NA,NA,NA
"SPIGa2013b_001681","lastq",27,"2013:05:01 15:00:00",NA,NA,NA
"SPIGa2013b_001682","lastq",26,"2013:05:01 16:00:00",NA,NA,NA
"SPIGa2013b_001683","lastq",26,"2013:05:01 17:00:00",NA,NA,NA
"SPIGa2013b_001684","lastq",25,"2013:05:01 18:00:00",NA,NA,NA
"SPIGa2013b_001685","lastq",26,"2013:05:01 19:00:00",NA,NA,NA
"SPIGa2013b_001686","lastq",26,"2013:05:01 20:00:00",NA,NA,NA
"SPIGa2013b_001687","lastq",26,"2013:05:01 21:00:00",NA,NA,NA
"SPIGa2013b_001688","lastq",24,"2013:05:02 07:00:00",NA,NA,NA
"SPIGa2013b_001689","lastq",23,"2013:05:02 08:00:00",NA,NA,NA
"SPIGa2013b_001690","lastq",25,"2013:05:02 09:00:00",NA,NA,NA
"SPIGa2013b_001691","lastq",26,"2013:05:02 10:00:00",NA,NA,NA
"SPIGa2013b_001692","lastq",26,"2013:05:02 11:00:00",NA,NA,NA
"SPIGa2013b_001693","lastq",26,"2013:05:02 12:00:00",NA,NA,NA
"SPIGa2013b_001694","lastq",26,"2013:05:02 13:00:00",NA,NA,NA
"SPIGa2013b_001695","lastq",26,"2013:05:02 14:00:00",NA,NA,NA
"SPIGa2013b_001696","lastq",25,"2013:05:02 15:00:00",NA,NA,NA
"SPIGa2013b_001697","lastq",25,"2013:05:02 16:00:00",NA,NA,NA
"SPIGa2013b_001698","lastq",25,"2013:05:02 17:00:00",NA,NA,NA
"SPIGa2013b_001699","lastq",26,"2013:05:02 18:00:00",NA,NA,NA
"SPIGa2013b_001700","lastq",26,"2013:05:02 19:00:00",NA,NA,NA
"SPIGa2013b_001701","lastq",26,"2013:05:02 20:00:00",NA,NA,NA
"SPIGa2013b_001702","lastq",26,"2013:05:02 21:00:00",NA,NA,NA
"SPIGa2013b_001703","lastq",27,"2013:05:03 07:00:00",NA,NA,NA
"SPIGa2013b_001704","lastq",27,"2013:05:03 08:00:00",NA,NA,NA
"SPIGa2013b_001705","lastq",27,"2013:05:03 09:00:00",NA,NA,NA
"SPIGa2013b_001706","lastq",27,"2013:05:03 10:00:00",NA,NA,NA
"SPIGa2013b_001707","lastq",27,"2013:05:03 11:00:00",NA,NA,NA
"SPIGa2013b_001708","lastq",28,"2013:05:03 12:00:00",NA,NA,NA
"SPIGa2013b_001709","lastq",28,"2013:05:03 13:00:00",NA,NA,NA
"SPIGa2013b_001710","lastq",28,"2013:05:03 14:00:00",NA,NA,NA
"SPIGa2013b_001711","lastq",30,"2013:05:03 15:00:00",NA,NA,NA
"SPIGa2013b_001712","lastq",29,"2013:05:03 16:00:00",NA,NA,NA
"SPIGa2013b_001713","lastq",25,"2013:05:03 17:00:00",NA,NA,NA
"SPIGa2013b_001714","lastq",24,"2013:05:03 18:00:00",NA,NA,NA
"SPIGa2013b_001715","lastq",24,"2013:05:03 19:00:00",NA,NA,NA
"SPIGa2013b_001716","lastq",24,"2013:05:03 20:00:00",NA,NA,NA
"SPIGa2013b_001717","lastq",24,"2013:05:03 21:00:00",NA,NA,NA
"SPIGa2013b_001718","lastq",24,"2013:05:04 07:00:00",NA,NA,NA
"SPIGa2013b_001719","lastq",25,"2013:05:04 08:00:00",NA,NA,NA
"SPIGa2013b_001720","lastq",25,"2013:05:04 09:00:00",NA,NA,NA
"SPIGa2013b_001721","lastq",25,"2013:05:04 10:00:00",NA,NA,NA
"SPIGa2013b_001722","lastq",25,"2013:05:04 11:00:00",NA,NA,NA
"SPIGa2013b_001723","lastq",25,"2013:05:04 12:00:00",NA,NA,NA
"SPIGa2013b_001724","lastq",25,"2013:05:04 13:00:00",NA,NA,NA
"SPIGa2013b_001725","lastq",25,"2013:05:04 14:00:00",NA,NA,NA
"SPIGa2013b_001726","lastq",25,"2013:05:04 15:00:00",NA,NA,NA
"SPIGa2013b_001727","lastq",25,"2013:05:04 16:00:00",NA,NA,NA
"SPIGa2013b_001728","lastq",26,"2013:05:04 17:00:00",NA,NA,NA
"SPIGa2013b_001729","lastq",27,"2013:05:04 18:00:00",NA,NA,NA
"SPIGa2013b_001730","lastq",28,"2013:05:04 19:00:00",NA,NA,NA
"SPIGa2013b_001731","lastq",29,"2013:05:04 20:00:00",NA,NA,NA
"SPIGa2013b_001732","lastq",30,"2013:05:04 21:00:00",NA,NA,NA
"SPIGa2013b_001733","oldcres",32,"2013:05:05 07:00:00",NA,NA,NA
"SPIGa2013b_001734","oldcres",31,"2013:05:05 08:00:00",NA,NA,NA
"SPIGa2013b_001735","oldcres",31,"2013:05:05 09:00:00",NA,NA,NA
"SPIGa2013b_001736","oldcres",32,"2013:05:05 10:00:00",NA,NA,NA
"SPIGa2013b_001737","oldcres",32,"2013:05:05 11:00:00",NA,NA,NA
"SPIGa2013b_001738","oldcres",32,"2013:05:05 12:00:00",NA,NA,NA
"SPIGa2013b_001739","oldcres",33,"2013:05:05 13:00:00",NA,NA,NA
"SPIGa2013b_001740","oldcres",32,"2013:05:05 14:00:00",NA,NA,NA
"SPIGa2013b_001741","oldcres",32,"2013:05:05 15:00:00",NA,NA,NA
"SPIGa2013b_001742","oldcres",32,"2013:05:05 16:00:00",NA,NA,NA
"SPIGa2013b_001743","oldcres",32,"2013:05:05 17:00:00",NA,NA,NA
"SPIGa2013b_001744","oldcres",32,"2013:05:05 18:00:00",NA,NA,NA
"SPIGa2013b_001745","oldcres",31,"2013:05:05 19:00:00",NA,NA,NA
"SPIGa2013b_001746","oldcres",31,"2013:05:05 20:00:00",NA,NA,NA
"SPIGa2013b_001747","oldcres",30,"2013:05:05 21:00:00",NA,NA,NA
"SPIGa2013b_001748","oldcres",29,"2013:05:06 07:00:00",NA,NA,NA
"SPIGa2013b_001749","oldcres",29,"2013:05:06 08:00:00",NA,NA,NA
"SPIGa2013b_001750","oldcres",29,"2013:05:06 09:00:00",NA,NA,NA
"SPIGa2013b_001751","oldcres",28,"2013:05:06 10:00:00",NA,NA,NA
"SPIGa2013b_001752","oldcres",28,"2013:05:06 11:00:00",NA,NA,NA
"SPIGa2013b_001753","oldcres",28,"2013:05:06 12:00:00",NA,NA,NA
"SPIGa2013b_001754","oldcres",27,"2013:05:06 13:00:00",NA,NA,NA
"SPIGa2013b_001755","oldcres",27,"2013:05:06 14:00:00",NA,NA,NA
"SPIGa2013b_001756","oldcres",26,"2013:05:06 15:00:00",NA,NA,NA
"SPIGa2013b_001757","oldcres",25,"2013:05:06 16:00:00",NA,NA,NA
"SPIGa2013b_001758","oldcres",23,"2013:05:06 17:00:00",NA,NA,NA
"SPIGa2013b_001759","oldcres",22,"2013:05:06 18:00:00",NA,NA,NA
"SPIGa2013b_001760","oldcres",21,"2013:05:06 19:00:00",NA,NA,NA
"SPIGa2013b_001761","oldcres",20,"2013:05:06 20:00:00",NA,NA,NA
"SPIGa2013b_001762","oldcres",19,"2013:05:06 21:00:00",NA,NA,NA
"SPIGa2013b_001763","oldcres",18,"2013:05:07 07:00:00",NA,NA,NA
"SPIGa2013b_001764","oldcres",18,"2013:05:07 08:00:00",NA,NA,NA
"SPIGa2013b_001765","oldcres",18,"2013:05:07 09:00:00",NA,NA,NA
"SPIGa2013b_001766","oldcres",18,"2013:05:07 10:00:00",NA,NA,NA
"SPIGa2013b_001767","oldcres",19,"2013:05:07 11:00:00",NA,NA,NA
"SPIGa2013b_001768","oldcres",20,"2013:05:07 12:00:00",NA,NA,NA
"SPIGa2013b_001769","oldcres",21,"2013:05:07 13:00:00",NA,NA,NA
"SPIGa2013b_001770","oldcres",20,"2013:05:07 14:00:00",NA,NA,NA
"SPIGa2013b_001771","oldcres",20,"2013:05:07 15:00:00",NA,NA,NA
"SPIGa2013b_001772","oldcres",19,"2013:05:07 16:00:00",NA,NA,NA
"SPIGa2013b_001773","oldcres",19,"2013:05:07 17:00:00",NA,NA,NA
"SPIGa2013b_001774","oldcres",19,"2013:05:07 18:00:00",NA,NA,NA
"SPIGa2013b_001775","oldcres",19,"2013:05:07 19:00:00",NA,NA,NA
"SPIGa2013b_001776","oldcres",19,"2013:05:07 20:00:00",NA,NA,NA
"SPIGa2013b_001777","oldcres",19,"2013:05:07 21:00:00",NA,NA,NA
"SPIGa2013b_001778","new",20,"2013:05:08 07:00:00",NA,NA,NA
"SPIGa2013b_001779","new",20,"2013:05:08 08:00:00",NA,NA,NA
"SPIGa2013b_001780","new",20,"2013:05:08 09:00:00",NA,NA,NA
"SPIGa2013b_001781","new",20,"2013:05:08 10:00:00",NA,NA,NA
"SPIGa2013b_001782","new",20,"2013:05:08 11:00:00",NA,NA,NA
"SPIGa2013b_001783","new",21,"2013:05:08 12:00:00",NA,NA,NA
"SPIGa2013b_001784","new",21,"2013:05:08 13:00:00",NA,NA,NA
"SPIGa2013b_001785","new",20,"2013:05:08 14:00:00",NA,NA,NA
"SPIGa2013b_001786","new",20,"2013:05:08 15:00:00",NA,NA,NA
"SPIGa2013b_001787","new",19,"2013:05:08 16:00:00",NA,NA,NA
"SPIGa2013b_001788","new",19,"2013:05:08 17:00:00",NA,NA,NA
"SPIGa2013b_001789","new",19,"2013:05:08 18:00:00",NA,NA,NA
"SPIGa2013b_001790","new",19,"2013:05:08 19:00:00",NA,NA,NA
"SPIGa2013b_001791","new",19,"2013:05:08 20:00:00",NA,NA,NA
"SPIGa2013b_001792","new",19,"2013:05:08 21:00:00",NA,NA,NA
"SPIGa2013b_001793","new",20,"2013:05:09 07:00:00",NA,NA,NA
"SPIGa2013b_001794","new",20,"2013:05:09 08:00:00",NA,NA,NA
"SPIGa2013b_001795","new",20,"2013:05:09 09:00:00",NA,NA,NA
"SPIGa2013b_001796","new",20,"2013:05:09 10:00:00",NA,NA,NA
"SPIGa2013b_001797","new",21,"2013:05:09 11:00:00",NA,NA,NA
"SPIGa2013b_001798","new",21,"2013:05:09 12:00:00",NA,NA,NA
"SPIGa2013b_001799","new",21,"2013:05:09 13:00:00",NA,NA,NA
"SPIGa2013b_001800","new",22,"2013:05:09 14:00:00",NA,NA,NA
"SPIGa2013b_001801","new",21,"2013:05:09 15:00:00",NA,NA,NA
"SPIGa2013b_001802","new",21,"2013:05:09 16:00:00",NA,NA,NA
"SPIGa2013b_001803","new",21,"2013:05:09 17:00:00",NA,NA,NA
"SPIGa2013b_001804","new",20,"2013:05:09 18:00:00",NA,NA,NA
"SPIGa2013b_001805","new",20,"2013:05:09 19:00:00",NA,NA,NA
"SPIGa2013b_001806","new",20,"2013:05:09 20:00:00",NA,NA,NA
"SPIGa2013b_001807","new",21,"2013:05:09 21:00:00",NA,NA,NA
"SPIGa2013b_001808","new",23,"2013:05:10 07:00:00",NA,NA,NA
"SPIGa2013b_001809","new",22,"2013:05:10 08:00:00",NA,NA,NA
"SPIGa2013b_001810","new",22,"2013:05:10 09:00:00",NA,NA,NA
"SPIGa2013b_001811","new",21,"2013:05:10 10:00:00",NA,NA,NA
"SPIGa2013b_001812","new",21,"2013:05:10 11:00:00",NA,NA,NA
"SPIGa2013b_001813","new",22,"2013:05:10 12:00:00",NA,NA,NA
"SPIGa2013b_001814","new",22,"2013:05:10 13:00:00",NA,NA,NA
"SPIGa2013b_001815","new",23,"2013:05:10 14:00:00",NA,NA,NA
"SPIGa2013b_001816","new",23,"2013:05:10 15:00:00",NA,NA,NA
"SPIGa2013b_001817","new",22,"2013:05:10 16:00:00",NA,NA,NA
"SPIGa2013b_001818","new",21,"2013:05:10 17:00:00",NA,NA,NA
"SPIGa2013b_001819","new",22,"2013:05:10 18:00:00",NA,NA,NA
"SPIGa2013b_001820","new",22,"2013:05:10 19:00:00",NA,NA,NA
"SPIGa2013b_001821","new",22,"2013:05:10 20:00:00",NA,NA,NA
"SPIGa2013b_001822","new",22,"2013:05:10 21:00:00",NA,NA,NA
"SPIGa2013b_001823","new",23,"2013:05:11 07:00:00",NA,NA,NA
"SPIGa2013b_001824","new",24,"2013:05:11 08:00:00",NA,NA,NA
"SPIGa2013b_001825","new",23,"2013:05:11 09:00:00",NA,NA,NA
"SPIGa2013b_001826","new",23,"2013:05:11 10:00:00",NA,NA,NA
"SPIGa2013b_001827","new",25,"2013:05:11 11:00:00",NA,NA,NA
"SPIGa2013b_001828","new",25,"2013:05:11 12:00:00",NA,NA,NA
"SPIGa2013b_001829","new",26,"2013:05:11 13:00:00",NA,NA,NA
"SPIGa2013b_001830","new",25,"2013:05:11 14:00:00",NA,NA,NA
"SPIGa2013b_001831","new",25,"2013:05:11 15:00:00",NA,NA,NA
"SPIGa2013b_001832","new",24,"2013:05:11 16:00:00",NA,NA,NA
"SPIGa2013b_001833","new",25,"2013:05:11 17:00:00",NA,NA,NA
"SPIGa2013b_001834","new",25,"2013:05:11 18:00:00",NA,NA,NA
"SPIGa2013b_001835","new",25,"2013:05:11 19:00:00",NA,NA,NA
"SPIGa2013b_001836","new",25,"2013:05:11 20:00:00",NA,NA,NA
"SPIGa2013b_001837","new",26,"2013:05:11 21:00:00",NA,NA,NA
"SPIGa2013b_001838","newcres",27,"2013:05:12 07:00:00",NA,NA,NA
"SPIGa2013b_001839","newcres",27,"2013:05:12 08:00:00",NA,NA,NA
"SPIGa2013b_001840","newcres",27,"2013:05:12 09:00:00",NA,NA,NA
"SPIGa2013b_001841","newcres",28,"2013:05:12 10:00:00",NA,NA,NA
"SPIGa2013b_001842","newcres",27,"2013:05:12 11:00:00",NA,NA,NA
"SPIGa2013b_001843","newcres",26,"2013:05:12 12:00:00",NA,NA,NA
"SPIGa2013b_001844","newcres",26,"2013:05:12 13:00:00",NA,NA,NA
"SPIGa2013b_001845","newcres",26,"2013:05:12 14:00:00",NA,NA,NA
"SPIGa2013b_001846","newcres",26,"2013:05:12 15:00:00",NA,NA,NA
"SPIGa2013b_001847","newcres",26,"2013:05:12 16:00:00",NA,NA,NA
"SPIGa2013b_001848","newcres",26,"2013:05:12 17:00:00",NA,NA,NA
"SPIGa2013b_001849","newcres",25,"2013:05:12 18:00:00",NA,NA,NA
"SPIGa2013b_001850","newcres",26,"2013:05:12 19:00:00",NA,NA,NA
